gsm,type,geo_id,platform.new,drug_name,DiseaseState,cell_type,TissueID,TissueName,ale_text_sex,ale_expr_sex,ale_expr_sex_post,cell_line
GSM1226555,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226556,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226557,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226546,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226547,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226548,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226549,ctrl,GSE50694,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226534,ctrl,GSE50693,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226535,ctrl,GSE50693,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226536,ctrl,GSE50693,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM1226537,ctrl,GSE50693,GPL571,17beta-estradiol|estrogen|ethanol|hormone|tamoxifen,1,"Body tissue|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|Tumor cells, malignant",214,cell culture,,NA,NA,FALSE
GSM877504,ctrl,GSE35925,GPL570,calcitriol,1,Body tissue|Entire breast|Tissue type,149,breast,F,female,0.977087518,FALSE
GSM877514,ctrl,GSE35925,GPL570,calcitriol,1,Body tissue|Entire breast|Tissue type,149,breast,F,female,0.884711891,FALSE
GSM877518,ctrl,GSE35925,GPL570,calcitriol,1,Body tissue|Entire breast|Tissue type,149,breast,F,female,0.950652062,FALSE
GSM877522,ctrl,GSE35925,GPL570,calcitriol,1,Body tissue|Entire breast|Tissue type,149,breast,F,female,0.854633293,FALSE
GSM881823,ctrl,GSE36149,GPL570,Spondyloenchondrodysplasia,1,Cultured Cell Line|lymphoblast,2144,acute lymphoblastic leukemia cell line,,female,0.825357142,TRUE
GSM881829,ctrl,GSE36149,GPL570,Spondyloenchondrodysplasia,1,Cultured Cell Line|lymphoblast,2144,acute lymphoblastic leukemia cell line,,female,0.843175134,TRUE
GSM133004,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,male,0.77328439,FALSE
GSM133006,ctrl,GSE5716,GPL570,dimethyl sulfoxide|inhibitor,1,Cultured Cell Line|lymphoblast|T-Lymphocyte,1106,T-cell acute lymphoblastic leukemia cell,,male,0.69486311,FALSE
GSM1374127,ctrl,GSE57080,GPL10558,dimethyl sulfoxide,0,Cells|Cells [Chemical/Ingredient]|keratinocyte,667,keratinocyte,,NA,NA,FALSE
GSM1374128,ctrl,GSE57080,GPL10558,dimethyl sulfoxide,0,Cells|Cells [Chemical/Ingredient]|keratinocyte,667,keratinocyte,,NA,NA,FALSE
GSM1374129,ctrl,GSE57080,GPL10558,dimethyl sulfoxide,0,Cells|Cells [Chemical/Ingredient]|keratinocyte,667,keratinocyte,,NA,NA,FALSE
GSM1374130,ctrl,GSE57080,GPL10558,dimethyl sulfoxide,0,Cells|Cells [Chemical/Ingredient]|keratinocyte,667,keratinocyte,,NA,NA,FALSE
GSM1374131,ctrl,GSE57080,GPL10558,dimethyl sulfoxide,0,Cells|Cells [Chemical/Ingredient]|keratinocyte,667,keratinocyte,,NA,NA,FALSE
GSM1011041,ctrl,GSE41223,GPL6244,dimethyl sulfoxide|Insulin,0,Adipocytes|Body tissue|Cells|Subcutaneous Fat,4042,subcutaneous adipose tissue,F,female,0.990235642,FALSE
GSM1011042,ctrl,GSE41223,GPL6244,dimethyl sulfoxide|Insulin,0,Adipocytes|Body tissue|Cells|Subcutaneous Fat,4042,subcutaneous adipose tissue,F,female,0.996353371,FALSE
GSM327002,ctrl,GSE13046,GPL571,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|hepatoma cell,1950,HuH-7 cell,M,NA,NA,TRUE
GSM327003,ctrl,GSE13046,GPL571,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|hepatoma cell,1950,HuH-7 cell,M,NA,NA,TRUE
GSM327004,ctrl,GSE13046,GPL571,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|hepatoma cell,1950,HuH-7 cell,M,NA,NA,TRUE
GSM327005,ctrl,GSE13046,GPL571,,0,Cells [Chemical/Ingredient]|Cultured Cell Line|hepatoma cell,1950,HuH-7 cell,M,NA,NA,TRUE
GSM1823672,ctrl,GSE71099,GPL6104,dexamethasone|ethanol|glucocorticoid|solvent,1,"Cultured Cell Line|Malignant Epithelial Cell|Tumor cells, malignant",1033,prostate cancer cell line,M,NA,NA,TRUE
GSM1823680,ctrl,GSE71099,GPL6104,dexamethasone|ethanol|glucocorticoid|solvent,1,"Cultured Cell Line|Malignant Epithelial Cell|Tumor cells, malignant",1033,prostate cancer cell line,M,NA,NA,TRUE
GSM1503024,ctrl,GSE61364,GPL4685,"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile|4,4'-diaminodiphenylmethane|inhibitor",1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast,149,breast,,NA,NA,FALSE
GSM1503056,ctrl,GSE61364,GPL4685,"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile|4,4'-diaminodiphenylmethane|inhibitor",1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast,149,breast,,NA,NA,FALSE
GSM1014975,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.938377311,FALSE
GSM1014976,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.856944049,FALSE
GSM1014977,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.873651748,FALSE
GSM1014978,ctrl,GSE41332,GPL6244,13-cis-retinal|D-glucopyranose,0,Cells|Cultured Cell Line|Epithelial Cells,4910,retinal pigment epithelium cell,,male,0.893485577,FALSE
GSM386439,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.665323371,TRUE
GSM386440,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.639250159,TRUE
GSM386441,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.642112599,TRUE
GSM386442,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.766236368,TRUE
GSM386447,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.681146885,TRUE
GSM386448,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.740478765,TRUE
GSM386449,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.696547203,TRUE
GSM386450,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.703546253,TRUE
GSM386451,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.735999821,TRUE
GSM386452,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.713181175,TRUE
GSM386453,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.703771917,TRUE
GSM386454,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.707792573,TRUE
GSM386455,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.70800472,TRUE
GSM386456,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.769695702,TRUE
GSM386457,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.631600135,TRUE
GSM386458,ctrl,GSE15395,GPL570,dimethyl sulfoxide|inhibitor,0,"Cells [Chemical/Ingredient]|Cultured Cell Line|Tumor cells, uncertain whether benign or malignant",1109,HCT-116 cell,,female,0.759481887,TRUE
GSM824098,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.976297565,NA
GSM824099,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.964320976,NA
GSM824100,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.952034274,NA
GSM824101,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.980884211,NA
GSM824090,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.972067967,NA
GSM824091,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.983513838,NA
GSM824092,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.967247544,NA
GSM824093,ctrl,GSE33325,GPL570,ethyl|organophosphorus compound,NA,"Cells|Embryonic Stem Cells|Myocytes, Cardiac|WA09 Cell Line",NA,NA,NA,female,0.946086269,NA
GSM312307,ctrl,GSE12435,GPL6480,messenger RNA|metabolite|protein|protein polypeptide chain,0,Bodily secretions|Body tissue|Cells|Cells [Chemical/Ingredient]|Entire cell|Extracellular Space|Fibroblasts|Lung|Media layer,763,lung,,NA,NA,FALSE
GSM312308,ctrl,GSE12435,GPL6480,messenger RNA|metabolite|protein|protein polypeptide chain,0,Bodily secretions|Body tissue|Cells|Cells [Chemical/Ingredient]|Entire cell|Extracellular Space|Fibroblasts|Lung|Media layer,763,lung,,NA,NA,FALSE
GSM312309,ctrl,GSE12435,GPL6480,messenger RNA|metabolite|protein|protein polypeptide chain,0,Bodily secretions|Body tissue|Cells|Cells [Chemical/Ingredient]|Entire cell|Extracellular Space|Fibroblasts|Lung|Media layer,763,lung,,NA,NA,FALSE
GSM312310,ctrl,GSE12435,GPL6480,messenger RNA|metabolite|protein|protein polypeptide chain,0,Bodily secretions|Body tissue|Cells|Cells [Chemical/Ingredient]|Entire cell|Extracellular Space|Fibroblasts|Lung|Media layer,763,lung,,NA,NA,FALSE
GSM710151,ctrl,GSE28662,GPL3921,actinomycin D|dimethyl sulfoxide,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|MCF-7 Cells,NA,NA,NA,NA,NA,NA
GSM710152,ctrl,GSE28662,GPL3921,actinomycin D|dimethyl sulfoxide,NA,Cells [Chemical/Ingredient]|Cultured Cell Line|MCF-7 Cells,NA,NA,NA,NA,NA,NA
GSM360065,ctrl,GSE14808,GPL2895,17beta-estradiol|ethanol|penicillin|puromycin|streptomycin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Fetus|Monocytes|Serum|Stromal Cells,316,culture medium,,NA,NA,FALSE
GSM360066,ctrl,GSE14808,GPL2895,17beta-estradiol|ethanol|penicillin|puromycin|streptomycin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Fetus|Monocytes|Serum|Stromal Cells,316,culture medium,,NA,NA,FALSE
GSM360067,ctrl,GSE14808,GPL2895,17beta-estradiol|ethanol|penicillin|puromycin|streptomycin,0,Cells [Chemical/Ingredient]|Cultured Cell Line|Fetus|Monocytes|Serum|Stromal Cells,316,culture medium,,NA,NA,FALSE
GSM359554,ctrl,GSE14383,GPL570,dimethyl sulfide|dimethyl sulfoxide|solvent,0,Bronchial|Cells [Chemical/Ingredient]|Epithelial Cells,414,epithelial cell,,female,0.807746062,FALSE
GSM359555,ctrl,GSE14383,GPL570,dimethyl sulfide|dimethyl sulfoxide|solvent,0,Bronchial|Cells [Chemical/Ingredient]|Epithelial Cells,414,epithelial cell,,female,0.616480047,FALSE
GSM159303,ctrl,GSE8865,GPL201,arsenic atom|cadmium atom|cadmium dichloride|carcinogenic agent|hydrate|metal atom|N-nitrosodimethylamine|nickel atom|phosphotungstic acid polymer|reactive oxygen species|tetrachloroethene|trichloroethene|vitamin C,1,Body tissue|Cells [Chemical/Ingredient]|Entire cell|Entire liver|epolamine|Hep G2 Cells|Hepatocyte|hepatoma cell|Protoplasm,575,hepatocyte,M,NA,NA,FALSE
GSM159305,ctrl,GSE8865,GPL201,arsenic atom|cadmium atom|cadmium dichloride|carcinogenic agent|hydrate|metal atom|N-nitrosodimethylamine|nickel atom|phosphotungstic acid polymer|reactive oxygen species|tetrachloroethene|trichloroethene|vitamin C,1,Body tissue|Cells [Chemical/Ingredient]|Entire cell|Entire liver|epolamine|Hep G2 Cells|Hepatocyte|hepatoma cell|Protoplasm,575,hepatocyte,M,NA,NA,FALSE
GSM159306,ctrl,GSE8865,GPL201,arsenic atom|cadmium atom|cadmium dichloride|carcinogenic agent|hydrate|metal atom|N-nitrosodimethylamine|nickel atom|phosphotungstic acid polymer|reactive oxygen species|tetrachloroethene|trichloroethene|vitamin C,1,Body tissue|Cells [Chemical/Ingredient]|Entire cell|Entire liver|epolamine|Hep G2 Cells|Hepatocyte|hepatoma cell|Protoplasm,575,hepatocyte,M,NA,NA,FALSE
GSM853020,ctrl,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM853028,ctrl,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM853039,ctrl,GSE34672,GPL10558,all-trans-retinoic acid|tranylcypromine,1,Blood Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Umbilical Cord Blood,574,hematopoietic cell,,NA,NA,FALSE
GSM864274,ctrl,GSE35230,GPL570,butan-2-one|dimethyl sulfoxide|inhibitor,0,Cells|Clone Cells|Cultured Cell Line|Melanoma Cell,849,melanoma cell line,,female,0.636599149,TRUE
GSM864275,ctrl,GSE35230,GPL570,butan-2-one|dimethyl sulfoxide|inhibitor,0,Cells|Clone Cells|Cultured Cell Line|Melanoma Cell,849,melanoma cell line,,female,0.875282365,TRUE
GSM931784,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931787,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931788,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931790,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931793,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931802,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931803,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931804,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM931808,ctrl,GSE38008,GPL6480,dimethyl sulfoxide|inhibitor,NA,Atypical Glandular Cell|Cells [Chemical/Ingredient]|Cultured Cell Line|Oral cavity,NA,NA,NA,NA,NA,NA
GSM718729,ctrl,GSE29008,GPL570,toxin,NA,Colon structure (body structure)|Cultured Cell Line|Epithelial Cells,NA,NA,NA,female,0.949617079,NA
GSM718730,ctrl,GSE29008,GPL570,toxin,NA,Colon structure (body structure)|Cultured Cell Line|Epithelial Cells,NA,NA,NA,female,0.949638,NA
GSM1011049,ctrl,GSE41223,GPL6244,dimethyl sulfoxide|Insulin,0,Adipocytes|Body tissue|Cells|Subcutaneous Fat,4042,subcutaneous adipose tissue,F,female,0.951405642,FALSE
GSM1011050,ctrl,GSE41223,GPL6244,dimethyl sulfoxide|Insulin,0,Adipocytes|Body tissue|Cells|Subcutaneous Fat,4042,subcutaneous adipose tissue,F,female,0.962539354,FALSE
GSM1093796,ctrl,GSE44905,GPL570,androgen|dimethyl sulfoxide|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.964856843,FALSE
GSM1093797,ctrl,GSE44905,GPL570,androgen|dimethyl sulfoxide|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.930709067,FALSE
GSM1093798,ctrl,GSE44905,GPL570,androgen|dimethyl sulfoxide|enzalutamide|inhibitor|N(6)-(1-carboxyethyl)-L-lysine,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Left supraclavicular lymph node|Prostate,1130,prostate gland cancer cell,M,male,0.94379028,FALSE
GSM109208,ctrl,GSE4917,GPL96,dexamethasone|ethanol,0,Cells [Chemical/Ingredient]|Entire breast,0,"tissues, cell types and enzyme sources",,female,0.966322144,NA
GSM109216,ctrl,GSE4917,GPL96,dexamethasone|ethanol,0,Cells [Chemical/Ingredient]|Entire breast,0,"tissues, cell types and enzyme sources",,female,0.977587213,NA
GSM109224,ctrl,GSE4917,GPL96,dexamethasone|ethanol,0,Cells [Chemical/Ingredient]|Entire breast,0,"tissues, cell types and enzyme sources",,female,0.900109336,NA
GSM296608,ctrl,GSE11670,GPL570,inhibitor,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|K-562,664,K-562 cell,,female,0.655296779,TRUE
GSM296609,ctrl,GSE11670,GPL570,inhibitor,1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire cell|K-562,664,K-562 cell,,female,0.697149218,TRUE
GSM1503028,ctrl,GSE61364,GPL4685,"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile|4,4'-diaminodiphenylmethane|inhibitor",1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast,149,breast,,NA,NA,FALSE
GSM1503060,ctrl,GSE61364,GPL4685,"(2Z,3Z)-bis\{amino[(2-aminophenyl)sulfanyl]methylidene\}butanedinitrile|4,4'-diaminodiphenylmethane|inhibitor",1,Cells|Cells [Chemical/Ingredient]|Cultured Cell Line|Entire breast,149,breast,,NA,NA,FALSE
GSM1022408,ctrl,GSE41680,GPL571,,0,Foreskin of penis|keratinocyte,667,keratinocyte,M,NA,NA,FALSE
GSM1022409,ctrl,GSE41680,GPL571,,0,Foreskin of penis|keratinocyte,667,keratinocyte,M,NA,NA,FALSE
GSM670097,ctrl,GSE27124,GPL10558,histone deacetylase inhibitor|inhibitor|trichostatin A,NA,Body tissue|Myometrial|myometrium|poly(acrylonitrile) polymer,NA,NA,NA,NA,NA,NA
GSM670103,ctrl,GSE27124,GPL10558,histone deacetylase inhibitor|inhibitor|trichostatin A,NA,Body tissue|Myometrial|myometrium|poly(acrylonitrile) polymer,NA,NA,NA,NA,NA,NA
GSM1253146,ctrl,GSE51811,GPL10558,,1,Colon structure (body structure)|Cultured Cell Line|Human body structure|Malignant Epithelial Cell,1615,colorectal cancer cell,,NA,NA,FALSE
GSM1253151,ctrl,GSE51811,GPL10558,,1,Colon structure (body structure)|Cultured Cell Line|Human body structure|Malignant Epithelial Cell,1615,colorectal cancer cell,,NA,NA,FALSE
GSM360282,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM360283,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM360284,ctrl,GSE14427,GPL6102,retinoic acid,0,Cells [Chemical/Ingredient],2316,stellate cell,,NA,NA,FALSE
GSM848593,ctrl,GSE34405,GPL96,(R)-noradrenaline,0,"Body tissue|Cultured Cell Line|Ovary|Tumor cells, malignant",975,ovary,F,female,0.956910581,FALSE
GSM848594,ctrl,GSE34405,GPL96,(R)-noradrenaline,0,"Body tissue|Cultured Cell Line|Ovary|Tumor cells, malignant",975,ovary,F,female,0.962526444,FALSE
GSM848595,ctrl,GSE34405,GPL96,(R)-noradrenaline,0,"Body tissue|Cultured Cell Line|Ovary|Tumor cells, malignant",975,ovary,F,female,0.961208023,FALSE
GSM1581204,ctrl,GSE64820,GPL10558,dimethyl sulfoxide|glycine betaine|inhibitor,NA,B-Lymphocytes|Cultured Cell Line,NA,NA,NA,NA,NA,NA
